valid_energy_mae,valid_forces_mae,train_energy_mae,train_forces_mae,train_loss,valid_loss,lr,batch_size,energy_w,charges_w,dipole_w,forces_w,epoch,log
8906.5927734375,943.092041015625,11446.3017578125,1937.4635009765625,298323680.0,23514354.0,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,0,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734147775.gpu13.2147.0.v2
315.3320617675781,22.467931747436523,287.2435302734375,13.623355865478516,15869.9794921875,45246.38671875,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,1,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734147830.gpu13.2147.1.v2
308.31292724609375,15.983076095581055,251.87623596191406,5.72298002243042,196.1959991455078,617.4194946289062,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,2,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734147884.gpu13.2147.2.v2
276.84393310546875,10.84847354888916,238.9197235107422,5.252337455749512,91.73385620117188,175.46180725097656,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,3,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734147939.gpu13.2147.3.v2
224.57167053222656,6.532081127166748,223.49420166015625,5.036615371704102,88.17848205566406,86.81880187988281,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,4,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734147993.gpu13.2147.4.v2
196.79013061523438,5.044361591339111,210.64559936523438,4.8758134841918945,77.19908142089844,70.52822875976562,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,5,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148047.gpu13.2147.5.v2
182.68609619140625,4.587618350982666,193.99795532226562,4.651058673858643,74.40078735351562,66.40106964111328,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,6,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148102.gpu13.2147.6.v2
173.358154296875,4.270744800567627,183.9419708251953,4.419126987457275,67.3830337524414,60.262359619140625,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,7,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148157.gpu13.2147.7.v2
166.73329162597656,4.00457763671875,178.09194946289062,4.205293655395508,65.05967712402344,57.33525466918945,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,8,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148211.gpu13.2147.8.v2
159.93643188476562,3.7790780067443848,168.88650512695312,3.967867136001587,61.1203498840332,51.969970703125,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,9,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148265.gpu13.2147.9.v2
155.89076232910156,3.553360939025879,166.0363006591797,3.866715669631958,62.231197357177734,54.41771697998047,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,10,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148320.gpu13.2147.10.v2
157.6961212158203,3.3895423412323,171.25990295410156,3.667963743209839,59.80966567993164,46.606361389160156,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,11,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148375.gpu13.2147.11.v2
160.80587768554688,3.343487024307251,175.34359741210938,3.758518934249878,40.289939880371094,37.758201599121094,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,12,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148429.gpu13.2147.12.v2
157.2032470703125,3.2704367637634277,167.86239624023438,3.642885208129883,30.387168884277344,26.89396095275879,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,13,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148483.gpu13.2147.13.v2
149.1547393798828,3.1796162128448486,155.8740234375,3.456674575805664,24.885663986206055,20.322345733642578,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,14,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148537.gpu13.2147.14.v2
138.76675415039062,3.087397813796997,144.9403076171875,3.3946471214294434,21.476266860961914,16.8085994720459,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,15,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148592.gpu13.2147.15.v2
129.76803588867188,3.0005834102630615,134.70132446289062,3.1956028938293457,18.740966796875,14.716949462890625,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,16,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148646.gpu13.2147.16.v2
122.66375732421875,2.9213969707489014,128.68711853027344,3.1340370178222656,17.083520889282227,13.383749961853027,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,17,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148701.gpu13.2147.17.v2
115.84661102294922,2.8440487384796143,122.35649871826172,3.0546936988830566,16.15662956237793,12.41235065460205,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,18,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148755.gpu13.2147.18.v2
109.45247650146484,2.774885892868042,115.45991516113281,3.030735492706299,15.512689590454102,11.688688278198242,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,19,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-3f0b4338-3dc7-4006-be1f-39255bd8003a/tfevents/events.out.tfevents.1734148809.gpu13.2147.19.v2
