valid_energy_mae,valid_forces_mae,train_energy_mae,train_forces_mae,train_diople_mae,valid_diople_mae,train_loss,valid_loss,lr,batch_size,energy_w,charges_w,dipole_w,forces_w,epoch,log
53.11979293823242,27.294925689697266,230.97677612304688,35.12980270385742,0.0,0.0,225.5492706298828,67.19979095458984,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,11,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489481.gpu05.3054593.11.v2
27.47766876220703,23.19386100769043,210.19924926757812,32.68309783935547,0.0,0.0,197.12254333496094,48.46703338623047,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,12,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489485.gpu05.3054593.12.v2
49.454505920410156,22.04690933227539,171.7802734375,29.418886184692383,0.0,0.0,151.11465454101562,44.46018600463867,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,13,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489490.gpu05.3054593.13.v2
26.678396224975586,20.237287521362305,141.66184997558594,27.465652465820312,0.0,0.0,122.01105499267578,36.3515739440918,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,14,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489495.gpu05.3054593.14.v2
31.297597885131836,20.024898529052734,134.31483459472656,26.60491180419922,0.0,0.0,113.14170837402344,36.57068634033203,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,15,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489499.gpu05.3054593.15.v2
22.35561752319336,18.64716911315918,131.36412048339844,25.5097599029541,0.0,0.0,102.99322509765625,30.677335739135742,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,16,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489503.gpu05.3054593.16.v2
23.990293502807617,17.32832908630371,108.17760467529297,23.745088577270508,0.0,0.0,86.89427947998047,27.28157615661621,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,17,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489507.gpu05.3054593.17.v2
32.972808837890625,16.24808120727539,95.3172836303711,21.772533416748047,0.0,0.0,69.25472259521484,24.18850326538086,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,18,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489511.gpu05.3054593.18.v2
11.995277404785156,14.829117774963379,90.88519287109375,21.053131103515625,0.0,0.0,65.33351135253906,19.450685501098633,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,19,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489516.gpu05.3054593.19.v2
5.735086917877197,14.329276084899902,86.34156036376953,20.184770584106445,0.0,0.0,60.480464935302734,18.35732078552246,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,20,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489520.gpu05.3054593.20.v2
17.120407104492188,14.068836212158203,70.01517486572266,18.622026443481445,0.0,0.0,50.04844665527344,17.67657470703125,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,21,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489524.gpu05.3054593.21.v2
23.669734954833984,13.696335792541504,78.3138198852539,19.671804428100586,0.0,0.0,55.09382247924805,17.118087768554688,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,22,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489529.gpu05.3054593.22.v2
8.743240356445312,12.846710205078125,66.84017181396484,18.187084197998047,0.0,0.0,47.134376525878906,14.694016456604004,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,23,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489533.gpu05.3054593.23.v2
6.6797332763671875,12.459505081176758,68.38968658447266,17.768796920776367,0.0,0.0,45.734336853027344,13.589639663696289,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,24,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489537.gpu05.3054593.24.v2
7.230542182922363,12.02260684967041,56.20188522338867,17.4886474609375,0.0,0.0,43.336151123046875,12.994488716125488,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,25,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489542.gpu05.3054593.25.v2
13.561408996582031,12.001374244689941,62.744232177734375,17.04781723022461,0.0,0.0,43.126739501953125,12.916675567626953,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,26,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489546.gpu05.3054593.26.v2
20.031600952148438,11.839138984680176,61.97012710571289,15.98421573638916,0.0,0.0,38.91742706298828,12.72936725616455,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,27,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489551.gpu05.3054593.27.v2
18.111183166503906,11.416023254394531,59.177249908447266,16.19548988342285,0.0,0.0,39.35816192626953,11.854902267456055,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,28,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489555.gpu05.3054593.28.v2
17.331178665161133,11.09853458404541,60.84817123413086,15.193235397338867,0.0,0.0,36.432350158691406,11.206866264343262,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,29,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489560.gpu05.3054593.29.v2
11.70841121673584,10.849128723144531,63.5003776550293,15.752054214477539,0.0,0.0,37.67974090576172,10.704692840576172,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,30,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489564.gpu05.3054593.30.v2
6.700194835662842,10.51784610748291,57.224300384521484,14.721136093139648,0.0,0.0,34.670223236083984,10.109180450439453,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,31,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489568.gpu05.3054593.31.v2
5.590025901794434,10.517770767211914,54.34402847290039,14.553182601928711,0.0,0.0,32.106624603271484,9.94937515258789,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,32,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489573.gpu05.3054593.32.v2
5.463772773742676,10.136244773864746,55.18807601928711,14.428586959838867,0.0,0.0,32.78213882446289,9.204788208007812,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,33,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489577.gpu05.3054593.33.v2
5.8397698402404785,10.037739753723145,50.547080993652344,14.266965866088867,0.0,0.0,31.231651306152344,9.121110916137695,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,34,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489582.gpu05.3054593.34.v2
7.115954399108887,9.883564949035645,51.58665466308594,14.100635528564453,0.0,0.0,30.473953247070312,8.89887523651123,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,35,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489586.gpu05.3054593.35.v2
5.792583465576172,9.66506576538086,53.004425048828125,13.693791389465332,0.0,0.0,28.99822425842285,8.377087593078613,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,36,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489591.gpu05.3054593.36.v2
11.134923934936523,9.408841133117676,43.99077224731445,13.401803016662598,0.0,0.0,27.331228256225586,7.978963851928711,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,37,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489595.gpu05.3054593.37.v2
5.81473445892334,9.3858060836792,45.14767837524414,13.068693161010742,0.0,0.0,26.07219886779785,7.629415035247803,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,38,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489600.gpu05.3054593.38.v2
5.664500713348389,9.078794479370117,48.45405960083008,12.985880851745605,0.0,0.0,27.04802131652832,7.11161470413208,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,39,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489604.gpu05.3054593.39.v2
5.212991237640381,8.90029525756836,45.35671615600586,12.836294174194336,0.0,0.0,25.082677841186523,6.858329772949219,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,40,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489609.gpu05.3054593.40.v2
5.994577407836914,8.93906021118164,47.54263687133789,12.953775405883789,0.0,0.0,26.5438289642334,6.799366474151611,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,41,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489613.gpu05.3054593.41.v2
6.886302471160889,8.890199661254883,46.56892013549805,12.097478866577148,0.0,0.0,22.828628540039062,6.696413040161133,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,42,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489617.gpu05.3054593.42.v2
6.057247161865234,8.875776290893555,43.018402099609375,12.302964210510254,0.0,0.0,23.509130477905273,6.5674262046813965,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,43,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489622.gpu05.3054593.43.v2
15.142195701599121,8.797465324401855,41.48793029785156,11.994829177856445,0.0,0.0,21.994571685791016,6.938480377197266,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,44,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489626.gpu05.3054593.44.v2
12.593589782714844,8.502303123474121,40.71086120605469,11.779486656188965,0.0,0.0,21.43022918701172,6.222414493560791,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,45,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489630.gpu05.3054593.45.v2
7.148977756500244,8.64785385131836,37.74082946777344,11.829501152038574,0.0,0.0,22.087493896484375,6.29564905166626,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,46,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489635.gpu05.3054593.46.v2
6.24053955078125,8.491911888122559,38.869197845458984,11.798442840576172,0.0,0.0,21.217866897583008,6.309739112854004,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,47,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489639.gpu05.3054593.47.v2
5.873093128204346,8.387845993041992,37.1545295715332,11.865602493286133,0.0,0.0,21.231243133544922,6.031876564025879,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,48,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489643.gpu05.3054593.48.v2
6.214395046234131,8.207611083984375,39.255577087402344,11.483370780944824,0.0,0.0,20.181028366088867,5.742209434509277,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,49,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489647.gpu05.3054593.49.v2
5.239012241363525,8.029924392700195,34.28280258178711,11.296789169311523,0.0,0.0,19.247966766357422,5.417891502380371,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,50,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489652.gpu05.3054593.50.v2
5.170395851135254,8.00777816772461,40.256141662597656,11.094887733459473,0.0,0.0,19.542034149169922,5.50204610824585,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,51,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489657.gpu05.3054593.51.v2
4.777755260467529,7.968416690826416,41.192256927490234,11.143616676330566,0.0,0.0,19.610652923583984,5.432433605194092,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,52,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489661.gpu05.3054593.52.v2
8.042585372924805,8.03466510772705,39.16564178466797,11.190139770507812,0.0,0.0,19.667924880981445,5.7553181648254395,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,53,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489665.gpu05.3054593.53.v2
4.931419849395752,7.749153137207031,35.01918029785156,10.775294303894043,0.0,0.0,18.06082534790039,5.1084065437316895,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,54,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489669.gpu05.3054593.54.v2
4.572224140167236,7.722879886627197,33.56783676147461,10.615975379943848,0.0,0.0,17.295421600341797,5.075292110443115,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,55,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489674.gpu05.3054593.55.v2
5.286673545837402,7.6597442626953125,32.80081558227539,10.686613082885742,0.0,0.0,17.628870010375977,4.971720218658447,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,56,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489678.gpu05.3054593.56.v2
5.901576995849609,7.590630054473877,37.24944305419922,10.650890350341797,0.0,0.0,17.698442459106445,4.923581600189209,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,57,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489682.gpu05.3054593.57.v2
6.169759750366211,7.485454559326172,29.076147079467773,10.393865585327148,0.0,0.0,16.541318893432617,4.717615604400635,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,58,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489687.gpu05.3054593.58.v2
5.990777492523193,7.355349063873291,33.104434967041016,10.565625190734863,0.0,0.0,17.467832565307617,4.592548370361328,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,59,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489691.gpu05.3054593.59.v2
4.587143898010254,7.401730537414551,33.008453369140625,10.572184562683105,0.0,0.0,17.639196395874023,4.672749996185303,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,60,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489696.gpu05.3054593.60.v2
4.806081295013428,7.294795989990234,33.16249084472656,10.33450984954834,0.0,0.0,16.513202667236328,4.487989902496338,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,61,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489700.gpu05.3054593.61.v2
5.375698566436768,7.415645599365234,33.647239685058594,10.153206825256348,0.0,0.0,16.625595092773438,4.58772611618042,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,62,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489704.gpu05.3054593.62.v2
4.888684272766113,7.399417877197266,29.569530487060547,10.166337013244629,0.0,0.0,15.60781478881836,4.564371109008789,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,63,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489708.gpu05.3054593.63.v2
6.4340362548828125,7.321316719055176,28.59764289855957,10.137197494506836,0.0,0.0,15.790477752685547,4.512153148651123,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,64,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489712.gpu05.3054593.64.v2
7.135166645050049,7.244065284729004,29.871917724609375,10.245187759399414,0.0,0.0,15.877370834350586,4.499648571014404,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,65,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489717.gpu05.3054593.65.v2
6.6201252937316895,7.180106163024902,30.084108352661133,9.866826057434082,0.0,0.0,14.78365421295166,4.303702354431152,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,66,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489721.gpu05.3054593.66.v2
8.653968811035156,7.145529270172119,30.126436233520508,10.168691635131836,0.0,0.0,16.225093841552734,4.344215393066406,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,67,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489725.gpu05.3054593.67.v2
7.659215927124023,7.013673782348633,23.977767944335938,9.722270965576172,0.0,0.0,14.358231544494629,4.1883392333984375,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,68,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489729.gpu05.3054593.68.v2
5.943819999694824,6.992857933044434,28.168222427368164,9.833486557006836,0.0,0.0,14.743610382080078,4.097599506378174,0.0010000000474974513,1.0,1.0,14.399645805358887,27.21138572692871,52.917720794677734,69,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0basepairs-a762f316-4e67-4961-aa4e-173bd244da6c/tfevents/events.out.tfevents.1734489734.gpu05.3054593.69.v2
