valid_energy_mae,valid_forces_mae,train_energy_mae,train_forces_mae,train_loss,valid_loss,lr,batch_size,energy_w,charges_w,dipole_w,forces_w,epoch,log
2858.796630859375,701.8243408203125,14088.0166015625,1627.5247802734375,126391992.0,10657912.0,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,0,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734147921.gpu09.1891.0.v2
328.5439758300781,37.74471664428711,330.3172302246094,22.301477432250977,22417.94921875,26817.455078125,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,1,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734148114.gpu09.1891.1.v2
504.6149597167969,24.642417907714844,262.86279296875,5.853471279144287,125.12728881835938,2525.689697265625,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,2,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734148307.gpu09.1891.2.v2
314.28936767578125,15.041659355163574,252.32066345214844,5.284758567810059,101.87622833251953,404.6116638183594,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,3,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734148501.gpu09.1891.3.v2
229.33583068847656,8.10042953491211,232.7850341796875,4.969181537628174,87.58500671386719,117.61194610595703,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,4,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734148694.gpu09.1891.4.v2
195.06256103515625,5.370378017425537,216.45936584472656,4.676884174346924,91.10457611083984,74.12725830078125,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,5,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734148888.gpu09.1891.5.v2
192.06423950195312,4.554549217224121,211.8019561767578,4.496912479400635,77.38780975341797,65.11014556884766,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,6,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734149082.gpu09.1891.6.v2
182.39810180664062,4.1503520011901855,194.5865478515625,4.406459331512451,83.40252685546875,62.95459747314453,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,7,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734149276.gpu09.1891.7.v2
172.3007049560547,3.9175381660461426,182.1857147216797,4.164085865020752,70.46827697753906,58.79584503173828,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,8,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734149470.gpu09.1891.8.v2
159.59225463867188,3.676254987716675,166.59158325195312,3.9373345375061035,62.457271575927734,53.17341995239258,0.0010000000474974513,8.0,1.0,27.209999084472656,27.21138572692871,52.90999984741211,9,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/cf3all-a9319d68-79aa-4913-98fe-2b09124fa1c8/tfevents/events.out.tfevents.1734149664.gpu09.1891.9.v2
