valid_energy_mae,valid_forces_mae,train_energy_mae,train_forces_mae,train_diople_mae,valid_diople_mae,train_loss,valid_loss,lr,batch_size,energy_w,charges_w,dipole_w,forces_w,epoch,log
16350.5341796875,1281.028564453125,5329.14599609375,295.46087646484375,1.8132109642028809,0.7487802505493164,553335.375,1465217.0,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,0,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484319.gpu22.832247.0.v2
4941.2216796875,413.789306640625,72.11845397949219,15.471699714660645,0.7367947101593018,0.6102492213249207,300.0248107910156,148753.09375,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,1,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484360.gpu22.832247.1.v2
1402.5159912109375,123.50421905517578,60.58426284790039,12.883350372314453,0.35020026564598083,0.38448017835617065,190.89051818847656,13037.7314453125,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,2,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484401.gpu22.832247.2.v2
324.7271423339844,30.993667602539062,54.407257080078125,11.79284381866455,0.2906038463115692,0.29148826003074646,157.09539794921875,818.36181640625,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,3,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484443.gpu22.832247.3.v2
37.028656005859375,8.394311904907227,48.7495231628418,10.794570922851562,0.28490957617759705,0.27662256360054016,131.69509887695312,91.0042953491211,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,4,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484485.gpu22.832247.4.v2
97.20913696289062,12.917926788330078,47.7352180480957,10.005122184753418,0.2741227149963379,0.26832887530326843,114.35216522216797,151.7926788330078,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,5,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484528.gpu22.832247.5.v2
115.3824462890625,14.240386962890625,44.541526794433594,9.347514152526855,0.2623448967933655,0.2588082253932953,101.12562561035156,176.75042724609375,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,6,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484570.gpu22.832247.6.v2
113.48507690429688,13.32933521270752,41.03689193725586,8.669495582580566,0.25096553564071655,0.248271644115448,88.99230194091797,157.05198669433594,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,7,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484613.gpu22.832247.7.v2
100.35691833496094,12.204057693481445,38.086669921875,8.069938659667969,0.24242131412029266,0.2393534779548645,77.99288940429688,133.0697479248047,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,8,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484655.gpu22.832247.8.v2
103.08314514160156,12.50065803527832,38.37510299682617,8.071414947509766,0.23311379551887512,0.23051801323890686,76.57429504394531,137.12779235839844,0.0010000000474974513,20.0,8.0,14.399645805358887,27.21138572692871,52.917720794677734,9,/pchem-data/meuwly/boittier/home/pycharmm_test/ckpts/efa0cf3-3fef1df4-3ffd-416a-b8ac-0c34e14482eb/tfevents/events.out.tfevents.1734484697.gpu22.832247.9.v2
