sum_ele,sum_vdw,energies,per_dimer_energies,filename,key
-1.839392400079207,-46.566647914170275,"{'dimer_intE': -44.66827392578125, 'sum_of_monomers': -7717.96337890625, 'monomer_atom_energies': 0.0}","{'e_monomers_dict': {0: Array gpu:0 -385.333, 1: Array gpu:0 -386.138, 2: Array gpu:0 -387.770, 3: Array gpu:0 -383.827, 4: Array gpu:0 -387.247, 5: Array gpu:0 -385.216, 6: Array gpu:0 -387.180, 7: Array gpu:0 -387.156, 8: Array gpu:0 -383.006, 9: Array gpu:0 -385.534, 10: Array gpu:0 -385.762, 11: Array gpu:0 -385.004, 12: Array gpu:0 -384.898, 13: Array gpu:0 -388.466, 14: Array gpu:0 -385.806, 15: Array gpu:0 -384.729, 16: Array gpu:0 -385.225, 17: Array gpu:0 -386.221, 18: Array gpu:0 -387.408, 19: Array gpu:0 -386.035}, 'e_dimers_dict': {(0, 1): Array gpu:0 -772.196, (0, 2): Array gpu:0 -773.535, (0, 3): Array gpu:0 -768.903, (0, 4): Array gpu:0 -774.511, (0, 5): Array gpu:0 -770.371, (0, 6): Array gpu:0 -772.547, (0, 7): Array gpu:0 -772.860, (0, 8): Array gpu:0 -768.426, (0, 9): Array gpu:0 -771.037, (0, 10): Array gpu:0 -771.034, (0, 11): Array gpu:0 -770.566, (0, 12): Array gpu:0 -770.240, (0, 13): Array gpu:0 -773.658, (0, 14): Array gpu:0 -771.876, (0, 15): Array gpu:0 -769.919, (0, 16): Array gpu:0 -770.427, (0, 17): Array gpu:0 -771.392, (0, 18): Array gpu:0 -772.419, (0, 19): Array gpu:0 -771.610, (1, 2): Array gpu:0 -774.038, (1, 3): Array gpu:0 -770.214, (1, 4): Array gpu:0 -773.518, (1, 5): Array gpu:0 -771.354, (1, 6): Array gpu:0 -774.087, (1, 7): Array gpu:0 -774.111, (1, 8): Array gpu:0 -769.287, (1, 9): Array gpu:0 -771.790, (1, 10): Array gpu:0 -771.892, (1, 11): Array gpu:0 -771.029, (1, 12): Array gpu:0 -771.691, (1, 13): Array gpu:0 -774.733, (1, 14): Array gpu:0 -774.178, (1, 15): Array gpu:0 -770.835, (1, 16): Array gpu:0 -771.779, (1, 17): Array gpu:0 -773.256, (1, 18): Array gpu:0 -773.661, (1, 19): Array gpu:0 -772.565, (2, 3): Array gpu:0 -772.559, (2, 4): Array gpu:0 -774.969, (2, 5): Array gpu:0 -773.486, (2, 6): Array gpu:0 -775.317, (2, 7): Array gpu:0 -776.829, (2, 8): Array gpu:0 -768.808, (2, 9): Array gpu:0 -773.331, (2, 10): Array gpu:0 -773.198, (2, 11): Array gpu:0 -772.604, (2, 12): Array gpu:0 -772.711, (2, 13): Array gpu:0 -775.660, (2, 14): Array gpu:0 -773.890, (2, 15): Array gpu:0 -772.500, (2, 16): Array gpu:0 -772.728, (2, 17): Array gpu:0 -774.146, (2, 18): Array gpu:0 -774.282, (2, 19): Array gpu:0 -774.202, (3, 4): Array gpu:0 -771.470, (3, 5): Array gpu:0 -768.934, (3, 6): Array gpu:0 -771.221, (3, 7): Array gpu:0 -771.263, (3, 8): Array gpu:0 -766.486, (3, 9): Array gpu:0 -769.363, (3, 10): Array gpu:0 -769.589, (3, 11): Array gpu:0 -768.784, (3, 12): Array gpu:0 -768.725, (3, 13): Array gpu:0 -772.355, (3, 14): Array gpu:0 -770.000, (3, 15): Array gpu:0 -768.557, (3, 16): Array gpu:0 -769.979, (3, 17): Array gpu:0 -770.047, (3, 18): Array gpu:0 -771.665, (3, 19): Array gpu:0 -770.381, (4, 5): Array gpu:0 -772.239, (4, 6): Array gpu:0 -774.275, (4, 7): Array gpu:0 -774.385, (4, 8): Array gpu:0 -770.801, (4, 9): Array gpu:0 -772.590, (4, 10): Array gpu:0 -773.312, (4, 11): Array gpu:0 -772.395, (4, 12): Array gpu:0 -773.100, (4, 13): Array gpu:0 -775.781, (4, 14): Array gpu:0 -773.070, (4, 15): Array gpu:0 -771.574, (4, 16): Array gpu:0 -772.114, (4, 17): Array gpu:0 -773.122, (4, 18): Array gpu:0 -774.654, (4, 19): Array gpu:0 -773.230, (5, 6): Array gpu:0 -772.024, (5, 7): Array gpu:0 -773.009, (5, 8): Array gpu:0 -768.224, (5, 9): Array gpu:0 -772.360, (5, 10): Array gpu:0 -770.913, (5, 11): Array gpu:0 -772.706, (5, 12): Array gpu:0 -770.115, (5, 13): Array gpu:0 -774.938, (5, 14): Array gpu:0 -771.019, (5, 15): Array gpu:0 -770.738, (5, 16): Array gpu:0 -769.620, (5, 17): Array gpu:0 -771.435, (5, 18): Array gpu:0 -772.626, (5, 19): Array gpu:0 -771.659, (6, 7): Array gpu:0 -775.388, (6, 8): Array gpu:0 -770.902, (6, 9): Array gpu:0 -772.684, (6, 10): Array gpu:0 -774.442, (6, 11): Array gpu:0 -772.414, (6, 12): Array gpu:0 -772.266, (6, 13): Array gpu:0 -775.649, (6, 14): Array gpu:0 -772.809, (6, 15): Array gpu:0 -771.763, (6, 16): Array gpu:0 -772.149, (6, 17): Array gpu:0 -773.600, (6, 18): Array gpu:0 -774.252, (6, 19): Array gpu:0 -773.334, (7, 8): Array gpu:0 -770.111, (7, 9): Array gpu:0 -773.297, (7, 10): Array gpu:0 -772.771, (7, 11): Array gpu:0 -772.051, (7, 12): Array gpu:0 -771.961, (7, 13): Array gpu:0 -775.536, (7, 14): Array gpu:0 -772.901, (7, 15): Array gpu:0 -772.265, (7, 16): Array gpu:0 -772.680, (7, 17): Array gpu:0 -773.012, (7, 18): Array gpu:0 -776.751, (7, 19): Array gpu:0 -772.540, (8, 9): Array gpu:0 -768.542, (8, 10): Array gpu:0 -768.770, (8, 11): Array gpu:0 -768.012, (8, 12): Array gpu:0 -768.024, (8, 13): Array gpu:0 -771.180, (8, 14): Array gpu:0 -769.084, (8, 15): Array gpu:0 -767.737, (8, 16): Array gpu:0 -768.233, (8, 17): Array gpu:0 -769.044, (8, 18): Array gpu:0 -770.447, (8, 19): Array gpu:0 -769.733, (9, 10): Array gpu:0 -771.366, (9, 11): Array gpu:0 -770.842, (9, 12): Array gpu:0 -770.243, (9, 13): Array gpu:0 -773.921, (9, 14): Array gpu:0 -771.152, (9, 15): Array gpu:0 -770.391, (9, 16): Array gpu:0 -771.942, (9, 17): Array gpu:0 -771.996, (9, 18): Array gpu:0 -772.942, (9, 19): Array gpu:0 -771.461, (10, 11): Array gpu:0 -771.625, (10, 12): Array gpu:0 -770.989, (10, 13): Array gpu:0 -774.230, (10, 14): Array gpu:0 -771.080, (10, 15): Array gpu:0 -771.078, (10, 16): Array gpu:0 -770.668, (10, 17): Array gpu:0 -771.673, (10, 18): Array gpu:0 -773.198, (10, 19): Array gpu:0 -771.393, (11, 12): Array gpu:0 -770.722, (11, 13): Array gpu:0 -773.941, (11, 14): Array gpu:0 -770.811, (11, 15): Array gpu:0 -769.721, (11, 16): Array gpu:0 -770.957, (11, 17): Array gpu:0 -771.260, (11, 18): Array gpu:0 -772.346, (11, 19): Array gpu:0 -771.523, (12, 13): Array gpu:0 -773.283, (12, 14): Array gpu:0 -771.082, (12, 15): Array gpu:0 -769.722, (12, 16): Array gpu:0 -770.126, (12, 17): Array gpu:0 -771.440, (12, 18): Array gpu:0 -772.291, (12, 19): Array gpu:0 -771.355, (13, 14): Array gpu:0 -774.184, (13, 15): Array gpu:0 -773.197, (13, 16): Array gpu:0 -773.284, (13, 17): Array gpu:0 -774.687, (13, 18): Array gpu:0 -776.129, (13, 19): Array gpu:0 -774.990, (14, 15): Array gpu:0 -770.797, (14, 16): Array gpu:0 -771.028, (14, 17): Array gpu:0 -771.876, (14, 18): Array gpu:0 -773.125, (14, 19): Array gpu:0 -772.107, (15, 16): Array gpu:0 -769.955, (15, 17): Array gpu:0 -771.126, (15, 18): Array gpu:0 -772.140, (15, 19): Array gpu:0 -770.610, (16, 17): Array gpu:0 -771.444, (16, 18): Array gpu:0 -772.554, (16, 19): Array gpu:0 -772.514, (17, 18): Array gpu:0 -773.962, (17, 19): Array gpu:0 -772.617, (18, 19): Array gpu:0 -773.504}, 'eint_dimers_dict': {(0, 1): Array gpu:0 -1.529, (0, 2): Array gpu:0 -2.868, (0, 3): Array gpu:0 1.764, (0, 4): Array gpu:0 -3.844, (0, 5): Array gpu:0 0.295, (0, 6): Array gpu:0 -1.881, (0, 7): Array gpu:0 -2.193, (0, 8): Array gpu:0 2.240, (0, 9): Array gpu:0 -0.370, (0, 10): Array gpu:0 -0.367, (0, 11): Array gpu:0 0.100, (0, 12): Array gpu:0 0.426, (0, 13): Array gpu:0 -2.991, (0, 14): Array gpu:0 -1.209, (0, 15): Array gpu:0 0.748, (0, 16): Array gpu:0 0.239, (0, 17): Array gpu:0 -0.725, (0, 18): Array gpu:0 -1.752, (0, 19): Array gpu:0 -0.943, (1, 2): Array gpu:0 -1.762, (1, 3): Array gpu:0 2.062, (1, 4): Array gpu:0 -1.242, (1, 5): Array gpu:0 0.921, (1, 6): Array gpu:0 -1.811, (1, 7): Array gpu:0 -1.835, (1, 8): Array gpu:0 2.989, (1, 9): Array gpu:0 0.486, (1, 10): Array gpu:0 0.383, (1, 11): Array gpu:0 1.247, (1, 12): Array gpu:0 0.585, (1, 13): Array gpu:0 -2.457, (1, 14): Array gpu:0 -1.902, (1, 15): Array gpu:0 1.441, (1, 16): Array gpu:0 0.497, (1, 17): Array gpu:0 -0.981, (1, 18): Array gpu:0 -1.386, (1, 19): Array gpu:0 -0.289, (2, 3): Array gpu:0 2.981, (2, 4): Array gpu:0 0.571, (2, 5): Array gpu:0 2.053, (2, 6): Array gpu:0 0.222, (2, 7): Array gpu:0 -1.290, (2, 8): Array gpu:0 6.732, (2, 9): Array gpu:0 2.208, (2, 10): Array gpu:0 2.342, (2, 11): Array gpu:0 2.936, (2, 12): Array gpu:0 2.828, (2, 13): Array gpu:0 -0.120, (2, 14): Array gpu:0 1.650, (2, 15): Array gpu:0 3.039, (2, 16): Array gpu:0 2.811, (2, 17): Array gpu:0 1.394, (2, 18): Array gpu:0 1.258, (2, 19): Array gpu:0 1.338, (3, 4): Array gpu:0 -3.817, (3, 5): Array gpu:0 -1.281, (3, 6): Array gpu:0 -3.568, (3, 7): Array gpu:0 -3.610, (3, 8): Array gpu:0 1.167, (3, 9): Array gpu:0 -1.709, (3, 10): Array gpu:0 -1.936, (3, 11): Array gpu:0 -1.130, (3, 12): Array gpu:0 -1.072, (3, 13): Array gpu:0 -4.702, (3, 14): Array gpu:0 -2.346, (3, 15): Array gpu:0 -0.904, (3, 16): Array gpu:0 -2.326, (3, 17): Array gpu:0 -2.394, (3, 18): Array gpu:0 -4.012, (3, 19): Array gpu:0 -2.728, (4, 5): Array gpu:0 2.254, (4, 6): Array gpu:0 0.218, (4, 7): Array gpu:0 0.108, (4, 8): Array gpu:0 3.692, (4, 9): Array gpu:0 1.903, (4, 10): Array gpu:0 1.181, (4, 11): Array gpu:0 2.098, (4, 12): Array gpu:0 1.394, (4, 13): Array gpu:0 -1.288, (4, 14): Array gpu:0 1.423, (4, 15): Array gpu:0 2.919, (4, 16): Array gpu:0 2.379, (4, 17): Array gpu:0 1.372, (4, 18): Array gpu:0 -0.161, (4, 19): Array gpu:0 1.263, (5, 6): Array gpu:0 -1.591, (5, 7): Array gpu:0 -2.576, (5, 8): Array gpu:0 2.209, (5, 9): Array gpu:0 -1.927, (5, 10): Array gpu:0 -0.480, (5, 11): Array gpu:0 -2.273, (5, 12): Array gpu:0 0.318, (5, 13): Array gpu:0 -4.506, (5, 14): Array gpu:0 -0.586, (5, 15): Array gpu:0 -0.306, (5, 16): Array gpu:0 0.813, (5, 17): Array gpu:0 -1.003, (5, 18): Array gpu:0 -2.193, (5, 19): Array gpu:0 -1.227, (6, 7): Array gpu:0 -1.027, (6, 8): Array gpu:0 3.459, (6, 9): Array gpu:0 1.676, (6, 10): Array gpu:0 -0.082, (6, 11): Array gpu:0 1.946, (6, 12): Array gpu:0 2.094, (6, 13): Array gpu:0 -1.288, (6, 14): Array gpu:0 1.552, (6, 15): Array gpu:0 2.597, (6, 16): Array gpu:0 2.212, (6, 17): Array gpu:0 0.760, (6, 18): Array gpu:0 0.109, (6, 19): Array gpu:0 1.026, (7, 8): Array gpu:0 4.202, (7, 9): Array gpu:0 1.016, (7, 10): Array gpu:0 1.541, (7, 11): Array gpu:0 2.262, (7, 12): Array gpu:0 2.352, (7, 13): Array gpu:0 -1.224, (7, 14): Array gpu:0 1.411, (7, 15): Array gpu:0 2.048, (7, 16): Array gpu:0 1.632, (7, 17): Array gpu:0 1.300, (7, 18): Array gpu:0 -2.439, (7, 19): Array gpu:0 1.772, (8, 9): Array gpu:0 -2.529, (8, 10): Array gpu:0 -2.757, (8, 11): Array gpu:0 -1.999, (8, 12): Array gpu:0 -2.011, (8, 13): Array gpu:0 -5.168, (8, 14): Array gpu:0 -3.071, (8, 15): Array gpu:0 -1.725, (8, 16): Array gpu:0 -2.221, (8, 17): Array gpu:0 -3.032, (8, 18): Array gpu:0 -4.434, (8, 19): Array gpu:0 -3.720, (9, 10): Array gpu:0 -0.297, (9, 11): Array gpu:0 0.226, (9, 12): Array gpu:0 0.826, (9, 13): Array gpu:0 -2.852, (9, 14): Array gpu:0 -0.083, (9, 15): Array gpu:0 0.678, (9, 16): Array gpu:0 -0.873, (9, 17): Array gpu:0 -0.928, (9, 18): Array gpu:0 -1.873, (9, 19): Array gpu:0 -0.392, (10, 11): Array gpu:0 -0.100, (10, 12): Array gpu:0 0.536, (10, 13): Array gpu:0 -2.705, (10, 14): Array gpu:0 0.445, (10, 15): Array gpu:0 0.447, (10, 16): Array gpu:0 0.857, (10, 17): Array gpu:0 -0.148, (10, 18): Array gpu:0 -1.673, (10, 19): Array gpu:0 0.132, (11, 12): Array gpu:0 -0.714, (11, 13): Array gpu:0 -3.932, (11, 14): Array gpu:0 -0.803, (11, 15): Array gpu:0 0.287, (11, 16): Array gpu:0 -0.949, (11, 17): Array gpu:0 -1.251, (11, 18): Array gpu:0 -2.337, (11, 19): Array gpu:0 -1.514, (12, 13): Array gpu:0 -3.486, (12, 14): Array gpu:0 -1.286, (12, 15): Array gpu:0 0.074, (12, 16): Array gpu:0 -0.329, (12, 17): Array gpu:0 -1.643, (12, 18): Array gpu:0 -2.494, (12, 19): Array gpu:0 -1.558, (13, 14): Array gpu:0 2.749, (13, 15): Array gpu:0 3.736, (13, 16): Array gpu:0 3.649, (13, 17): Array gpu:0 2.246, (13, 18): Array gpu:0 0.804, (13, 19): Array gpu:0 1.943, (14, 15): Array gpu:0 0.814, (14, 16): Array gpu:0 0.583, (14, 17): Array gpu:0 -0.265, (14, 18): Array gpu:0 -1.514, (14, 19): Array gpu:0 -0.496, (15, 16): Array gpu:0 -0.496, (15, 17): Array gpu:0 -1.668, (15, 18): Array gpu:0 -2.681, (15, 19): Array gpu:0 -1.151, (16, 17): Array gpu:0 -0.995, (16, 18): Array gpu:0 -2.105, (16, 19): Array gpu:0 -2.065, (17, 18): Array gpu:0 -1.521, (17, 19): Array gpu:0 -0.176, (18, 19): Array gpu:0 1.311}}",100_lig_1_modified.pdb,100_LIG_1
